transaction_id,net_sales,store_id,date,order_time
46770,20.46,0057,2024-07-03,0:01
46771,53.91,0032,2024-07-16,12:41
46772,26.96,0011,2024-08-13,20:47
46773,55.92,0059,2024-07-08,19:43
46774,24.450000000000003,0064,2024-09-19,17:33
46775,16.46,0092,2024-09-01,20:51
46776,8.99,0004,2024-09-25,18:09
46777,123.28,0071,2024-08-27,11:29
46778,69.9,0061,2024-08-23,14:20
46779,28.93,0009,2024-07-18,15:31
46780,39.43000000000001,0048,2024-09-26,21:21
46781,40.43,0054,2024-08-11,11:04
46782,47.43,0097,2024-08-31,1:24
46783,9.95,0011,2024-07-25,21:03
46784,36.95,0064,2024-08-15,21:09
46785,71.93,0056,2024-09-18,22:18
46786,7.99,0052,2024-09-02,1:24
46787,73.38,0007,2024-07-06,21:30
46788,40.96,0083,2024-09-26,13:17
46789,5.49,0066,2024-09-08,14:52
46790,102.87,0093,2024-08-28,21:26
46791,57.44,0012,2024-08-22,3:33
46792,14.47,0022,2024-07-04,12:21
46793,22.47,0061,2024-08-12,9:47
46794,98.86,0021,2024-09-22,11:54
46795,113.35000000000001,0037,2024-07-05,13:43
46796,55.42,0065,2024-07-16,13:30
46797,1.49,0018,2024-07-20,11:40
46798,57.43000000000001,0005,2024-09-09,19:15
46799,89.84,0090,2024-08-18,20:05
46800,8.99,0023,2024-08-04,11:23
46801,55.400000000000006,0085,2024-07-30,20:58
46802,59.44,0083,2024-09-18,20:41
46803,7.99,0085,2024-08-24,15:29
46804,3.99,0006,2024-09-12,12:25
46805,21.44,0013,2024-09-02,13:31
46806,34.410000000000004,0085,2024-07-17,21:36
46807,43.93,0070,2024-08-17,12:42
46808,17.47,0066,2024-07-04,17:32
46809,3.49,0080,2024-07-27,21:21
46810,86.89,0094,2024-08-21,13:04
46811,36.93,0042,2024-07-07,16:57
46812,31.89,0048,2024-07-29,21:05
46813,96.4,0093,2024-09-15,1:09
46814,57.42,0052,2024-09-17,22:58
46815,9.99,0018,2024-07-30,7:19
46816,21.46,0075,2024-07-23,20:32
46817,44.95,0027,2024-07-03,17:40
46818,141.27,0047,2024-07-22,20:55
46819,52.42,0045,2024-08-29,19:30
46820,47.43,0066,2024-07-29,13:57
46821,14.93,0037,2024-09-03,13:17
46822,20.46,0003,2024-07-04,12:06
46823,44.92,0061,2024-08-17,18:58
46824,18.48,0042,2024-09-18,13:15
46825,7.45,0037,2024-07-09,13:02
46826,63.41,0051,2024-08-05,19:58
46827,24.950000000000003,0003,2024-09-23,20:30
46828,53.42,0058,2024-07-19,0:24
46829,4.99,0015,2024-07-31,22:27
46830,3.49,0053,2024-07-11,23:11
46831,14.48,0036,2024-09-06,11:56
46832,63.38,0027,2024-08-09,12:37
46833,12.48,0054,2024-07-31,12:53
46834,14.97,0095,2024-09-14,14:15
46835,25.92,0059,2024-07-21,3:29
46836,47.92,0014,2024-08-15,15:02
46837,7.99,0004,2024-08-09,16:11
46838,71.9,0093,2024-09-01,13:35
46839,61.910000000000004,0092,2024-07-16,16:17
46840,68.93,0006,2024-08-03,0:36
46841,27.47,0035,2024-08-14,12:34
46842,33.44,0041,2024-07-27,22:15
46843,78.9,0057,2024-08-30,11:17
46844,11.46,0070,2024-08-17,11:39
46845,9.98,0038,2024-07-02,12:31
46846,66.87,0018,2024-07-12,18:42
46847,46.41,0041,2024-08-09,3:37
46848,26.950000000000003,0031,2024-09-21,7:52
46849,35.440000000000005,0033,2024-09-15,11:45
46850,37.93,0004,2024-07-05,22:24
46851,24.46,0042,2024-08-23,17:38
46852,82.37,0060,2024-07-04,14:26
46853,25.46,0017,2024-08-26,13:41
46854,83.87,0074,2024-07-21,12:07
46855,59.39,0054,2024-07-11,20:47
46856,13.47,0014,2024-08-29,11:36
46857,29.97,0025,2024-08-31,13:58
46858,4.49,0021,2024-07-12,11:17
46859,35.42,0055,2024-09-18,12:08
46860,50.44,0025,2024-08-19,18:17
46861,73.89,0018,2024-09-15,12:15
46862,18.97,0088,2024-09-02,17:22
46863,9.99,0049,2024-07-27,3:01
46864,6.98,0005,2024-08-27,13:19
46865,11.98,0030,2024-09-17,11:10
46866,79.84,0091,2024-08-17,21:06
46867,78.41000000000001,0004,2024-09-23,3:11
46868,14.43,0055,2024-07-07,13:04
46869,26.96,0002,2024-07-31,21:09
46870,98.35000000000001,0028,2024-09-02,3:04
46871,139.83,0016,2024-08-17,21:25
46872,4.49,0052,2024-08-26,14:33
46873,43.93,0069,2024-08-22,13:39
46874,15.97,0063,2024-08-18,10:04
46875,69.4,0084,2024-08-28,15:54
46876,35.42,0012,2024-07-30,7:42
46877,36.410000000000004,0034,2024-07-09,17:31
46878,20.97,0019,2024-09-24,11:47
46879,87.86,0008,2024-07-08,21:26
46880,58.42,0007,2024-08-05,22:02
46881,28.94,0061,2024-08-31,11:34
46882,6.99,0063,2024-09-04,22:37
46883,29.43,0082,2024-09-21,12:59
46884,35.95,0059,2024-09-26,19:59
46885,6.98,0033,2024-08-11,13:32
46886,26.930000000000003,0099,2024-09-26,2:50
46887,26.47,0058,2024-07-04,11:54
46888,49.940000000000005,0033,2024-07-09,3:56
46889,8.48,0025,2024-08-04,6:31
46890,41.93,0094,2024-07-01,21:52
46891,1.49,0084,2024-09-01,11:42
46892,50.35,0070,2024-08-21,15:55
46893,13.44,0037,2024-08-01,14:36
46894,74.86,0085,2024-08-02,13:24
46895,63.900000000000006,0068,2024-08-25,14:59
46896,37.46,0089,2024-08-20,13:54
46897,44.910000000000004,0023,2024-09-03,3:02
46898,105.33000000000001,0001,2024-09-20,0:51
46899,77.83,0042,2024-08-08,18:20
46900,41.870000000000005,0070,2024-07-25,1:25
46901,21.43,0066,2024-07-18,12:11
46902,22.44,0076,2024-07-26,15:18
46903,88.88,0023,2024-08-13,23:59
46904,30.44,0091,2024-08-07,16:18
46905,60.400000000000006,0023,2024-08-13,12:59
46906,3.98,0075,2024-09-26,0:41
46907,98.87,0015,2024-07-20,15:17
46908,89.87,0040,2024-08-19,17:07
46909,17.96,0059,2024-08-08,12:40
46910,43.89,0059,2024-09-04,20:27
46911,104.28,0035,2024-08-12,16:22
46912,65.37,0013,2024-08-25,11:24
46913,20.42,0052,2024-07-31,13:26
46914,19.92,0042,2024-07-28,3:27
46915,65.91,0011,2024-08-26,15:29
46916,25.96,0099,2024-07-20,19:48
46917,63.37,0050,2024-07-23,20:54
46918,27.46,0013,2024-08-29,18:40
46919,62.38,0034,2024-08-09,4:54
46920,29.93,0089,2024-07-26,14:47
46921,3.98,0021,2024-08-26,22:37
46922,50.93,0007,2024-09-13,8:39
46923,31.440000000000005,0052,2024-08-03,11:57
46924,108.89,0042,2024-07-27,17:58
46925,58.35,0050,2024-07-12,15:33
46926,12.47,0001,2024-08-28,2:42
46927,31.950000000000003,0089,2024-09-15,19:08
46928,40.43,0067,2024-09-02,16:56
46929,84.88,0079,2024-08-01,17:09
46930,50.92,0035,2024-09-27,19:20
46931,66.85,0032,2024-07-13,12:03
46932,64.91,0018,2024-07-30,11:36
46933,76.9,0041,2024-08-24,22:13
46934,31.96,0090,2024-09-05,12:42
46935,8.97,0009,2024-09-12,12:53
46936,25.94,0050,2024-07-02,13:05
46937,18.46,0077,2024-08-05,18:42
46938,46.94,0064,2024-07-05,23:25
46939,41.89,0100,2024-08-02,21:16
46940,9.99,0068,2024-09-05,21:40
46941,56.39,0005,2024-07-26,12:30
46942,45.45,0012,2024-07-14,13:18
46943,82.33,0098,2024-08-23,16:03
46944,30.96,0086,2024-09-02,10:50
46945,27.96,0023,2024-07-27,18:25
46946,54.410000000000004,0080,2024-08-15,11:48
46947,13.94,0072,2024-07-18,4:01
46948,64.88,0046,2024-07-26,23:04
46949,17.46,0063,2024-08-10,21:48
46950,30.44,0057,2024-09-17,10:56
46951,22.47,0088,2024-07-09,12:08
46952,17.47,0052,2024-09-01,13:39
46953,2.98,0070,2024-08-20,3:15
46954,16.96,0046,2024-09-22,17:26
46955,40.43,0049,2024-09-04,18:55
46956,97.37,0059,2024-09-07,12:19
46957,18.450000000000003,0082,2024-09-27,21:31
46958,16.46,0049,2024-09-23,13:31
46959,10.48,0024,2024-07-04,3:41
46960,53.45,0026,2024-08-18,11:25
46961,49.440000000000005,0015,2024-09-20,13:24
46962,48.42,0048,2024-09-03,18:50
46963,72.42,0048,2024-09-14,3:58
46964,73.88000000000001,0063,2024-09-08,12:06
46965,78.35,0022,2024-09-09,19:26
46966,38.4,0012,2024-08-18,13:48
46967,67.39,0017,2024-09-13,12:15
46968,5.99,0001,2024-08-21,11:25
46969,57.43,0100,2024-07-17,11:22
46970,103.37,0048,2024-09-26,0:38
46971,95.38,0014,2024-08-07,15:30
46972,55.4,0007,2024-09-26,11:13
46973,5.49,0057,2024-07-21,22:45
46974,131.78,0049,2024-07-24,21:06
46975,29.96,0074,2024-07-19,21:45
46976,48.94,0025,2024-09-02,12:18
46977,29.96,0030,2024-08-03,19:31
46978,59.38,0081,2024-07-08,16:27
46979,22.450000000000003,0007,2024-09-13,7:42
46980,27.46,0035,2024-09-22,11:11
46981,28.46,0098,2024-09-09,12:56
46982,120.35000000000001,0048,2024-07-09,5:51
46983,10.48,0001,2024-07-13,14:50
46984,83.38,0066,2024-08-16,0:15
46985,74.86,0002,2024-08-16,12:59
46986,55.92,0008,2024-07-19,18:53
46987,26.450000000000003,0003,2024-08-23,15:22
46988,6.98,0017,2024-09-08,20:39
46989,41.34,0037,2024-09-15,18:42
46990,32.93,0054,2024-07-09,20:33
46991,66.41,0083,2024-07-07,13:35
46992,44.93000000000001,0090,2024-09-22,21:39
46993,39.410000000000004,0012,2024-07-05,11:18
46994,36.92,0020,2024-07-06,14:16
46995,39.92,0028,2024-08-17,2:34
46996,65.89,0006,2024-09-02,1:52
46997,51.38,0085,2024-08-10,18:34
46998,5.49,0060,2024-09-19,15:35
46999,24.95,0053,2024-08-04,12:07
47000,37.93,0063,2024-08-05,2:37
47001,57.910000000000004,0041,2024-07-12,21:02
47002,39.91,0056,2024-09-08,22:32
47003,11.97,0013,2024-07-04,11:37
47004,20.45,0099,2024-07-26,12:37
47005,66.91,0067,2024-09-10,12:00
47006,45.400000000000006,0044,2024-08-23,20:54
47007,26.45,0004,2024-08-01,16:25
47008,45.9,0056,2024-08-07,12:44
47009,9.98,0074,2024-08-01,20:04
47010,14.43,0058,2024-07-11,17:42
47011,64.89,0016,2024-09-17,11:27
47012,15.940000000000001,0044,2024-08-10,23:20
47013,99.35000000000001,0058,2024-09-14,13:11
47014,27.939999999999998,0076,2024-07-19,11:22
47015,62.41,0033,2024-08-17,14:55
47016,22.44,0025,2024-09-25,12:39
47017,30.46,0096,2024-07-04,12:43
47018,32.45,0085,2024-09-15,12:50
47019,23.98,0083,2024-07-26,11:05
47020,26.930000000000003,0078,2024-07-11,1:43
47021,82.85000000000001,0071,2024-08-22,20:11
47022,21.98,0058,2024-09-21,17:40
47023,28.42,0001,2024-07-20,16:47
47024,57.42,0087,2024-09-22,12:32
47025,32.44,0014,2024-09-19,15:41
47026,64.36,0072,2024-08-21,11:01
47027,2.98,0014,2024-07-12,12:30
47028,51.93,0039,2024-08-03,18:14
47029,85.38,0047,2024-08-22,11:13
47030,89.36,0014,2024-08-05,1:33
47031,33.46,0010,2024-09-04,11:12
47032,50.39,0006,2024-09-21,12:06
47033,41.910000000000004,0048,2024-09-24,1:35
47034,7.470000000000001,0087,2024-08-31,11:03
47035,41.41,0079,2024-07-28,12:14
47036,36.42,0075,2024-09-14,20:33
47037,14.46,0079,2024-08-31,18:23
47038,37.910000000000004,0060,2024-09-29,11:05
47039,52.910000000000004,0051,2024-07-20,12:39
47040,8.48,0019,2024-07-09,21:11
47041,32.949999999999996,0041,2024-07-31,12:09
47042,69.91,0057,2024-07-10,13:13
47043,9.99,0084,2024-09-02,2:14
47044,55.93000000000001,0041,2024-08-25,21:25
47045,5.99,0021,2024-08-03,12:37
47046,54.88,0047,2024-07-26,13:24
47047,5.47,0029,2024-07-05,14:14
47048,103.35,0098,2024-07-28,14:07
47049,46.43,0090,2024-08-10,19:11
47050,78.3,0073,2024-09-25,21:09
47051,52.93,0073,2024-09-10,12:13
47052,82.38,0007,2024-07-02,21:35
47053,81.85000000000001,0022,2024-09-02,16:55
47054,25.95,0071,2024-07-29,13:10
47055,39.45,0096,2024-08-29,16:25
47056,88.4,0084,2024-07-25,13:52
47057,11.45,0089,2024-08-01,12:23
47058,41.94,0037,2024-07-10,16:01
47059,13.45,0090,2024-07-10,13:49
47060,108.85000000000001,0001,2024-09-17,15:14
47061,2.98,0065,2024-08-24,22:11
47062,22.47,0064,2024-08-27,11:34
47063,53.42,0051,2024-07-07,13:54
47064,2.98,0092,2024-09-20,11:26
47065,32.45,0033,2024-08-07,12:36
47066,21.98,0072,2024-09-07,13:23
47067,54.410000000000004,0060,2024-07-22,0:31
47068,66.87,0016,2024-09-17,14:26
47069,49.43,0037,2024-08-06,13:37
47070,33.92,0011,2024-07-12,20:09
47071,46.910000000000004,0045,2024-09-20,18:11
47072,14.96,0074,2024-08-04,12:35
47073,8.94,0059,2024-08-05,13:47
47074,82.41000000000001,0006,2024-08-31,11:39
47075,52.93,0064,2024-07-01,12:04
47076,4.49,0100,2024-08-25,11:42
47077,83.4,0024,2024-08-01,2:17
47078,60.370000000000005,0037,2024-07-03,12:23
47079,79.4,0017,2024-08-29,19:06
47080,75.87,0047,2024-07-04,5:50
47081,69.85000000000001,0015,2024-08-31,21:00
47082,24.44,0007,2024-09-06,16:11
47083,7.48,0094,2024-08-10,13:46
47084,44.95,0052,2024-08-08,18:35
47085,47.92,0072,2024-08-25,21:25
47086,29.950000000000003,0001,2024-08-29,18:04
47087,89.85,0093,2024-07-08,22:54
47088,95.88,0029,2024-07-17,13:26
47089,49.92,0016,2024-08-12,12:37
47090,76.92,0004,2024-09-09,15:39
47091,24.97,0004,2024-07-30,13:00
47092,51.910000000000004,0044,2024-08-03,16:29
47093,4.47,0009,2024-07-21,19:12
47094,15.48,0058,2024-09-17,13:45
47095,107.36,0001,2024-09-04,20:41
47096,14.47,0008,2024-08-26,3:56
47097,25.96,0032,2024-09-02,17:13
47098,93.84,0025,2024-09-12,12:59
47099,20.43,0063,2024-07-24,20:53
47100,27.97,0075,2024-08-22,18:08
47101,75.88,0078,2024-07-08,12:37
47102,27.47,0037,2024-07-24,13:52
47103,50.940000000000005,0066,2024-09-22,13:53
47104,29.93,0026,2024-08-31,22:27
47105,47.44,0057,2024-07-01,1:02
47106,45.95,0096,2024-08-26,19:15
47107,13.98,0058,2024-09-21,17:01
47108,64.35,0002,2024-07-22,11:26
47109,171.32,0031,2024-07-26,2:38
47110,34.95,0034,2024-08-23,12:55
47111,27.93,0084,2024-08-23,18:11
47112,5.47,0035,2024-08-03,20:14
47113,99.81,0020,2024-07-27,16:07
47114,23.44,0069,2024-07-05,8:01
47115,8.99,0087,2024-09-16,11:30
47116,4.49,0045,2024-08-27,20:19
47117,21.44,0010,2024-07-16,2:07
47118,53.910000000000004,0046,2024-09-14,12:46
47119,25.97,0049,2024-07-20,12:07
47120,23.44,0050,2024-07-03,2:18
47121,31.44,0070,2024-08-09,11:37
47122,53.38,0040,2024-08-14,13:40
47123,2.98,0052,2024-09-25,12:07
47124,7.470000000000001,0075,2024-09-08,16:38
47125,14.48,0022,2024-07-08,21:10
47126,176.74,0089,2024-08-22,15:55
47127,23.47,0012,2024-09-09,11:13
47128,59.39,0004,2024-07-17,23:02
47129,83.38,0013,2024-09-25,12:56
47130,71.38,0070,2024-09-24,8:05
47131,14.98,0054,2024-07-17,14:49
47132,34.42,0044,2024-07-10,21:34
47133,35.45,0018,2024-09-20,20:20
47134,16.46,0010,2024-09-01,17:55
47135,17.94,0091,2024-08-06,0:14
47136,28.93,0018,2024-07-12,6:10
47137,62.400000000000006,0017,2024-08-25,2:02
47138,3.49,0007,2024-07-08,5:17
47139,46.410000000000004,0014,2024-07-29,12:20
47140,84.34,0080,2024-07-01,3:18
47141,1.99,0069,2024-07-06,11:33
47142,18.97,0069,2024-08-20,5:57
47143,23.46,0099,2024-09-22,3:06
47144,33.94,0035,2024-07-29,22:52
47145,30.44,0015,2024-09-28,14:01
47146,81.38,0076,2024-07-22,13:55
47147,18.94,0030,2024-09-26,16:04
47148,10.98,0086,2024-08-15,9:51
47149,50.91,0046,2024-07-28,12:30
47150,10.47,0097,2024-09-13,12:26
47151,18.450000000000003,0097,2024-09-07,17:53
47152,51.42,0060,2024-07-07,12:02
47153,76.89999999999999,0081,2024-07-19,0:16
47154,40.94,0047,2024-09-20,19:12
47155,30.93,0098,2024-07-30,18:44
47156,17.96,0093,2024-07-30,2:55
47157,4.99,0008,2024-07-30,19:01
47158,69.4,0039,2024-09-17,19:41
47159,71.41,0093,2024-08-20,12:07
47160,79.39,0099,2024-08-07,18:19
47161,18.93,0008,2024-09-18,19:47
47162,79.9,0015,2024-07-10,20:30
47163,77.9,0030,2024-07-30,23:59
47164,11.98,0091,2024-08-01,19:21
47165,18.93,0040,2024-09-23,11:16
47166,16.48,0013,2024-08-17,11:21
47167,40.93,0057,2024-08-24,2:41
47168,19.44,0014,2024-09-21,22:20
47169,37.94,0034,2024-08-30,11:19
47170,35.93,0071,2024-09-13,8:48
47171,40.42,0043,2024-08-17,20:25
47172,57.410000000000004,0013,2024-08-14,15:49
47173,6.48,0025,2024-08-29,11:42
47174,85.37,0052,2024-07-09,14:27
47175,34.45,0071,2024-08-23,19:16
47176,15.96,0045,2024-09-20,23:24
47177,10.47,0071,2024-09-19,11:27
47178,61.4,0039,2024-08-29,20:47
47179,54.410000000000004,0054,2024-08-30,16:30
47180,65.4,0010,2024-09-27,17:26
47181,76.88000000000001,0064,2024-07-03,21:44
47182,75.41,0034,2024-09-11,1:47
47183,72.9,0008,2024-08-11,2:24
47184,48.39,0039,2024-08-31,12:36
47185,54.42,0075,2024-09-13,11:47
47186,45.88,0080,2024-08-19,15:34
47187,35.42,0055,2024-08-22,12:05
47188,9.99,0024,2024-09-05,18:03
47189,16.47,0085,2024-07-01,12:48
47190,60.89,0071,2024-07-17,19:37
47191,10.47,0021,2024-07-06,12:22
47192,9.96,0038,2024-09-01,12:37
47193,29.439999999999998,0028,2024-09-01,15:11
47194,116.35000000000001,0041,2024-08-24,11:59
47195,50.94,0074,2024-07-30,3:31
47196,40.45,0098,2024-08-14,3:21
47197,23.47,0067,2024-08-02,14:31
47198,50.93,0004,2024-08-10,2:18
47199,23.46,0043,2024-07-27,18:59
47200,19.98,0096,2024-09-19,12:26
47201,83.35000000000001,0004,2024-08-13,11:31
47202,4.99,0058,2024-08-03,13:13
47203,10.47,0089,2024-08-15,11:44
47204,59.94,0096,2024-09-05,12:22
47205,27.95,0073,2024-08-08,1:32
47206,28.47,0088,2024-08-26,11:15
47207,35.449999999999996,0097,2024-08-29,13:38
47208,138.77,0067,2024-08-03,17:36
47209,124.86000000000001,0068,2024-07-14,11:21
47210,70.32,0098,2024-09-27,10:37
47211,18.91,0036,2024-08-22,7:03
47212,7.470000000000001,0081,2024-07-28,11:42
47213,86.35000000000001,0054,2024-07-08,12:51
47214,18.46,0023,2024-09-11,17:19
47215,7.48,0008,2024-07-12,11:07
47216,6.98,0077,2024-07-19,3:16
47217,123.83,0087,2024-08-26,17:16
47218,5.49,0038,2024-09-14,13:12
47219,43.95,0055,2024-09-13,12:51
47220,76.89,0005,2024-08-21,11:38
47221,2.98,0039,2024-07-13,13:50
47222,39.41,0084,2024-07-25,17:12
47223,47.43000000000001,0036,2024-07-09,19:02
47224,8.99,0035,2024-08-24,17:33
47225,24.950000000000003,0035,2024-09-07,13:19
47226,20.96,0078,2024-07-13,13:48
47227,31.44,0040,2024-09-20,11:25
47228,59.37,0036,2024-09-05,12:09
47229,42.45,0054,2024-09-17,12:17
47230,58.400000000000006,0047,2024-09-03,14:43
47231,35.97,0076,2024-09-19,11:17
47232,31.92,0065,2024-07-02,17:39
47233,28.939999999999998,0061,2024-08-01,6:18
47234,38.42,0055,2024-09-10,13:16
47235,46.9,0065,2024-07-01,20:11
47236,30.909999999999997,0094,2024-07-08,13:57
47237,29.44,0052,2024-09-01,2:52
47238,61.42,0006,2024-09-25,12:45
47239,107.31,0044,2024-09-10,13:23
47240,30.43,0096,2024-08-22,17:10
47241,9.99,0022,2024-08-19,11:56
47242,1.49,0021,2024-09-13,20:31
47243,18.96,0059,2024-08-15,23:22
47244,49.42,0060,2024-09-29,0:10
47245,9.48,0066,2024-08-22,13:41
47246,21.47,0054,2024-08-11,18:59
47247,23.94,0085,2024-07-01,12:12
47248,15.47,0065,2024-07-21,17:28
47249,66.91000000000001,0090,2024-07-17,22:10
47250,36.92,0046,2024-09-26,23:45
47251,13.47,0010,2024-09-23,12:28
47252,79.38,0024,2024-09-09,13:41
47253,115.33000000000001,0051,2024-07-22,13:44
47254,7.48,0075,2024-08-11,13:27
47255,64.86,0081,2024-07-09,21:52
47256,14.97,0022,2024-07-16,18:29
47257,21.93,0046,2024-07-21,13:12
47258,39.94,0061,2024-07-18,11:24
47259,25.97,0041,2024-08-06,11:16
47260,3.49,0012,2024-07-21,12:17
47261,4.47,0078,2024-08-16,3:30
47262,42.410000000000004,0071,2024-08-05,7:26
47263,12.47,0083,2024-07-15,12:08
47264,62.38,0062,2024-08-16,12:57
47265,106.38,0076,2024-08-26,12:20
47266,84.89,0090,2024-08-20,11:35
47267,40.45,0015,2024-08-30,0:49
47268,37.38,0095,2024-08-20,1:18
47269,46.93,0035,2024-07-11,19:11
47270,58.43000000000001,0026,2024-09-22,22:38
47271,46.38,0073,2024-07-13,19:46
47272,38.42,0025,2024-08-15,11:27
47273,25.950000000000003,0098,2024-07-21,14:08
47274,48.43,0078,2024-08-28,1:38
47275,73.88,0023,2024-07-22,21:32
47276,35.92,0004,2024-07-02,18:09
47277,73.38000000000001,0047,2024-09-18,13:11
47278,7.99,0096,2024-07-17,12:54
47279,41.43,0015,2024-09-12,12:23
47280,13.96,0063,2024-09-19,17:30
47281,41.87,0006,2024-09-13,13:44
47282,42.400000000000006,0010,2024-07-04,12:34
47283,13.48,0016,2024-07-31,15:56
47284,27.439999999999998,0100,2024-08-15,12:06
47285,34.96,0020,2024-09-03,11:32
47286,63.400000000000006,0016,2024-07-25,14:01
47287,27.43,0087,2024-09-21,5:47
47288,36.410000000000004,0063,2024-07-30,12:43
47289,23.94,0032,2024-07-28,12:15
47290,91.36,0035,2024-09-21,13:05
47291,53.900000000000006,0036,2024-08-20,17:26
47292,58.940000000000005,0079,2024-09-04,17:58
47293,8.99,0001,2024-09-28,12:20
47294,15.96,0001,2024-08-16,16:45
47295,16.47,0034,2024-08-03,10:30
47296,49.92,0001,2024-08-03,22:20
47297,30.449999999999996,0091,2024-09-12,11:03
47298,57.39,0003,2024-09-08,7:47
47299,72.35000000000001,0066,2024-07-13,2:59
47300,26.450000000000003,0031,2024-09-04,12:01
47301,43.400000000000006,0017,2024-07-26,11:24
47302,86.86,0067,2024-09-28,22:41
47303,85.86,0002,2024-09-06,0:15
47304,15.47,0087,2024-07-25,13:46
47305,82.4,0042,2024-09-01,5:17
47306,31.46,0013,2024-09-03,12:29
47307,48.440000000000005,0056,2024-09-22,11:43
47308,13.96,0051,2024-07-05,19:14
47309,24.93,0088,2024-08-25,21:21
47310,38.93,0079,2024-09-04,1:36
47311,33.43,0084,2024-07-29,11:35
47312,77.37,0066,2024-07-23,12:57
47313,68.4,0087,2024-07-17,12:28
47314,9.99,0087,2024-07-19,11:10
47315,55.92000000000001,0044,2024-09-13,1:08
47316,14.46,0043,2024-09-27,3:36
47317,38.400000000000006,0005,2024-07-13,13:35
47318,59.42,0075,2024-09-19,19:29
47319,11.98,0041,2024-08-11,16:30
47320,54.39,0039,2024-09-26,1:46
47321,55.37,0038,2024-07-01,16:15
47322,20.46,0095,2024-09-12,18:38
47323,51.39,0035,2024-07-07,21:15
47324,20.940000000000005,0088,2024-07-15,11:07
47325,9.99,0028,2024-08-02,13:02
47326,37.93,0097,2024-07-18,22:57
47327,43.44,0046,2024-08-07,10:06
47328,7.45,0008,2024-07-26,16:59
47329,31.44,0044,2024-08-26,11:55
47330,93.36,0042,2024-09-21,13:51
47331,15.96,0008,2024-08-16,18:57
47332,6.98,0092,2024-08-24,12:28
47333,20.97,0050,2024-08-11,12:23
47334,21.95,0019,2024-07-02,12:56
47335,102.37,0054,2024-09-28,21:00
47336,24.44,0091,2024-09-29,1:48
47337,42.93,0063,2024-07-13,13:16
47338,44.910000000000004,0037,2024-07-18,20:34
47339,67.91,0060,2024-09-27,11:24
47340,78.89,0039,2024-09-08,0:39
47341,1.99,0087,2024-08-22,13:40
47342,96.32,0026,2024-07-10,11:51
47343,10.96,0050,2024-07-28,2:39
47344,20.98,0099,2024-07-01,16:14
47345,13.47,0033,2024-07-15,20:45
47346,26.940000000000005,0036,2024-08-01,14:56
47347,51.42,0011,2024-08-01,11:06
47348,6.98,0079,2024-09-14,2:43
47349,4.49,0006,2024-07-29,21:23
47350,13.97,0081,2024-09-24,13:34
47351,25.44,0043,2024-09-06,22:15
47352,73.41,0012,2024-09-22,11:58
47353,59.370000000000005,0049,2024-09-23,18:11
47354,47.91,0022,2024-09-20,13:28
47355,46.44,0072,2024-07-09,13:56
47356,9.96,0042,2024-08-13,17:59
47357,3.49,0034,2024-07-20,13:16
47358,28.94,0058,2024-07-18,17:10
47359,9.45,0087,2024-08-10,10:04
47360,71.42,0048,2024-07-18,9:04
47361,67.91,0094,2024-07-31,7:43
47362,16.98,0008,2024-07-04,13:14
47363,84.4,0022,2024-07-05,20:01
47364,7.49,0043,2024-07-11,18:40
47365,62.89,0032,2024-09-26,23:47
47366,41.41,0010,2024-08-15,15:23
47367,29.450000000000003,0093,2024-09-03,12:14
47368,40.91,0067,2024-08-11,13:10
47369,16.98,0005,2024-07-15,18:50
47370,26.450000000000003,0057,2024-09-20,11:15
47371,47.400000000000006,0006,2024-09-27,19:03
47372,66.9,0008,2024-07-04,23:23
47373,62.86,0086,2024-09-12,13:47
47374,43.870000000000005,0032,2024-07-04,8:49
47375,42.44,0035,2024-08-16,15:29
47376,46.93,0037,2024-09-04,11:41
47377,58.39,0071,2024-09-15,11:16
47378,41.900000000000006,0076,2024-08-27,12:13
47379,30.45,0067,2024-08-17,12:28
47380,86.87,0070,2024-09-03,12:56
47381,41.410000000000004,0008,2024-08-29,11:31
47382,25.92,0061,2024-08-22,17:14
47383,25.450000000000003,0002,2024-07-15,17:55
47384,14.96,0017,2024-08-12,11:06
47385,31.450000000000003,0020,2024-08-24,16:40
47386,23.950000000000003,0021,2024-09-11,12:39
47387,38.44,0030,2024-08-23,12:48
47388,40.9,0038,2024-09-09,14:49
47389,44.95,0086,2024-07-16,19:46
47390,11.47,0065,2024-07-28,18:17
47391,22.93,0082,2024-07-06,16:38
47392,57.879999999999995,0044,2024-09-16,16:40
47393,27.96,0019,2024-09-02,15:18
47394,82.39,0098,2024-07-13,13:26
47395,50.93000000000001,0023,2024-08-26,12:52
47396,61.410000000000004,0039,2024-09-03,9:03
47397,36.92,0100,2024-08-20,17:46
47398,35.94,0057,2024-09-13,19:15
47399,63.400000000000006,0071,2024-09-09,8:18
47400,70.38000000000001,0061,2024-09-19,23:45
47401,37.96,0068,2024-08-03,21:12
47402,52.92,0075,2024-08-22,13:00
47403,11.97,0089,2024-08-26,11:56
47404,9.98,0065,2024-09-15,13:49
47405,91.36999999999999,0057,2024-08-04,14:01
47406,83.34,0015,2024-09-01,7:10
47407,49.93000000000001,0039,2024-07-06,22:27
47408,87.38,0043,2024-09-15,17:27
47409,8.47,0017,2024-08-09,0:33
47410,91.36,0015,2024-08-15,3:37
47411,24.450000000000003,0009,2024-07-04,22:37
47412,19.450000000000003,0091,2024-07-26,11:59
